unique_id,ds,y,Exogenous1,Exogenous2,day_0,day_1,day_2,day_3,day_4,day_5,day_6
DE,2017-12-08 14:00:00,32.17,1113.0,26713.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-08 15:00:00,37.98,1066.0,26511.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-08 16:00:00,41.57,1031.5,26843.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-08 17:00:00,40.73,1018.75,27556.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-08 18:00:00,39.96,1025.0,27088.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-08 19:00:00,38.57,1036.25,26378.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-08 20:00:00,32.32,1045.5,25012.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-08 21:00:00,28.0,1054.0,23882.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-08 22:00:00,23.1,1069.5,22799.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-08 23:00:00,9.29,1091.25,21301.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-09 00:00:00,15.03,1038.0,20379.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 01:00:00,12.51,1074.0,19707.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 02:00:00,10.31,1106.0,19347.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 03:00:00,9.26,1136.0,19345.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 04:00:00,9.12,1161.0,19462.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 05:00:00,8.92,1184.0,19536.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 06:00:00,10.06,1196.25,20091.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 07:00:00,12.15,1198.0,21446.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 08:00:00,12.41,1191.25,22841.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 09:00:00,18.07,1187.75,23679.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 10:00:00,18.96,1200.5,24010.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 11:00:00,16.25,1222.25,24071.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 12:00:00,15.03,1244.75,23925.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 13:00:00,12.39,1252.25,23438.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 14:00:00,12.53,1236.0,22903.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 15:00:00,19.41,1205.0,22864.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 16:00:00,26.51,1192.0,23439.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 17:00:00,31.67,1202.5,24442.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 18:00:00,28.45,1225.75,24299.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 19:00:00,24.56,1233.75,23761.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 20:00:00,15.8,1222.25,22533.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 21:00:00,13.01,1201.5,21688.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 22:00:00,15.04,1182.5,21194.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-09 23:00:00,10.16,1159.25,20019.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-10 00:00:00,14.31,1067.75,19178.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 01:00:00,10.92,1042.75,18444.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 02:00:00,10.17,1021.25,18157.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 03:00:00,12.09,982.75,18164.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 04:00:00,15.06,933.5,18232.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 05:00:00,12.23,879.5,18115.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 06:00:00,12.28,828.0,18142.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 07:00:00,20.68,788.0,19066.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 08:00:00,27.85,776.75,20278.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 09:00:00,28.56,783.25,21374.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 10:00:00,29.15,809.75,22094.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 11:00:00,29.57,857.0,22724.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 12:00:00,29.26,918.25,22954.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 13:00:00,28.24,998.25,22471.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 14:00:00,25.07,1112.25,22028.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 15:00:00,9.12,1240.0,22016.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 16:00:00,9.19,1328.25,22700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 17:00:00,17.42,1386.5,23837.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 18:00:00,15.02,1434.5,23775.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 19:00:00,12.05,1461.25,23435.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 20:00:00,12.27,1476.75,22637.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 21:00:00,12.16,1493.75,22042.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 22:00:00,14.81,1495.0,21769.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-10 23:00:00,12.13,1464.75,20439.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-11 00:00:00,15.03,1442.0,19110.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 01:00:00,10.87,1373.5,18539.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 02:00:00,12.59,1235.0,18394.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 03:00:00,11.75,1046.5,18698.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 04:00:00,12.78,845.75,19297.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 05:00:00,23.22,677.0,20591.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 06:00:00,47.95,526.0,23729.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 07:00:00,62.0,426.25,26221.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 08:00:00,63.01,384.25,27322.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 09:00:00,60.2,372.5,27465.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 10:00:00,62.93,367.5,27638.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 11:00:00,61.95,367.25,27869.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 12:00:00,64.98,382.25,27929.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 13:00:00,58.23,400.5,27818.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 14:00:00,53.84,437.25,27401.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 15:00:00,51.91,494.25,27318.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 16:00:00,53.38,555.0,27584.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 17:00:00,51.87,606.75,28281.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 18:00:00,47.4,644.25,27845.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 19:00:00,39.68,673.5,27336.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 20:00:00,40.7,688.25,25954.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 21:00:00,34.43,697.75,24825.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 22:00:00,31.95,709.25,23649.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-11 23:00:00,27.35,717.25,21941.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 00:00:00,24.52,935.75,20483.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 01:00:00,22.21,981.25,19849.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 02:00:00,14.58,1029.75,19638.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 03:00:00,12.31,1093.25,19895.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 04:00:00,14.2,1155.5,20338.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 05:00:00,26.14,1208.5,21395.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 06:00:00,30.89,1251.25,24072.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 07:00:00,32.32,1268.5,26332.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 08:00:00,35.19,1269.25,27329.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 09:00:00,34.7,1262.75,27344.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 10:00:00,34.75,1250.5,27493.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 11:00:00,35.75,1229.75,27678.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 12:00:00,36.92,1188.25,27742.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 13:00:00,39.9,1119.0,27621.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 14:00:00,43.16,1025.5,27188.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 15:00:00,45.0,911.75,27050.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 16:00:00,46.09,817.25,27335.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 17:00:00,50.95,752.5,28079.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 18:00:00,46.95,703.5,27687.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 19:00:00,46.08,665.0,27231.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 20:00:00,46.1,630.75,25864.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 21:00:00,40.95,602.5,24775.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 22:00:00,36.74,582.75,23570.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-12 23:00:00,27.96,575.0,21903.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-13 00:00:00,22.55,706.5,20708.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 01:00:00,20.0,733.25,20047.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 02:00:00,15.96,768.75,19840.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 03:00:00,12.74,811.5,20082.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 04:00:00,14.2,865.0,20575.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 05:00:00,18.02,928.0,21650.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 06:00:00,32.93,1001.5,24314.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 07:00:00,34.19,1086.25,26586.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 08:00:00,38.27,1164.75,27673.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 09:00:00,34.45,1236.25,27721.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 10:00:00,30.97,1294.75,27892.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 11:00:00,29.83,1346.25,28142.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 12:00:00,29.7,1387.75,28178.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 13:00:00,29.98,1401.5,28034.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 14:00:00,32.44,1381.25,27606.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 15:00:00,32.91,1364.0,27465.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 16:00:00,34.49,1354.0,27748.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 17:00:00,34.46,1357.75,28477.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 18:00:00,33.94,1357.5,28021.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 19:00:00,32.75,1367.25,27487.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 20:00:00,29.1,1394.75,26083.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 21:00:00,22.62,1420.75,24986.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 22:00:00,20.05,1425.5,23842.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-13 23:00:00,8.45,1410.75,22156.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,2017-12-14 00:00:00,8.84,1411.5,20640.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 01:00:00,8.8,1394.75,19969.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 02:00:00,8.84,1371.75,19782.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 03:00:00,9.01,1375.75,20019.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 04:00:00,10.79,1394.25,20507.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 05:00:00,14.44,1410.5,21573.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 06:00:00,32.63,1416.0,24199.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 07:00:00,45.94,1429.0,26449.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 08:00:00,42.14,1460.5,27514.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 09:00:00,33.84,1498.75,27562.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 10:00:00,32.06,1535.75,27671.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 11:00:00,31.82,1545.0,27896.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 12:00:00,31.54,1523.25,27963.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 13:00:00,31.46,1460.75,27804.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 14:00:00,32.53,1365.75,27377.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 15:00:00,36.43,1242.25,27220.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 16:00:00,38.43,1116.0,27451.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 17:00:00,49.94,1002.5,28207.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 18:00:00,51.55,899.25,27779.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 19:00:00,48.06,808.25,27286.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 20:00:00,41.9,730.0,25883.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 21:00:00,39.31,663.75,24766.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 22:00:00,34.94,608.0,23629.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-14 23:00:00,28.96,565.75,21996.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,2017-12-15 00:00:00,32.01,467.25,20001.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 01:00:00,30.93,450.25,19272.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 02:00:00,29.0,447.0,19045.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 03:00:00,28.97,450.5,19278.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 04:00:00,29.57,442.75,19736.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 05:00:00,33.17,420.0,20739.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 06:00:00,46.95,403.5,23290.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 07:00:00,57.17,392.75,25510.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 08:00:00,54.31,384.25,26614.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 09:00:00,53.93,382.0,26611.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 10:00:00,52.09,383.5,26715.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 11:00:00,52.51,384.0,26815.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 12:00:00,48.49,374.0,26787.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 13:00:00,47.92,344.75,26378.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 14:00:00,48.93,299.5,25793.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 15:00:00,52.94,250.0,25565.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 16:00:00,60.92,219.0,25922.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 17:00:00,74.54,207.75,26725.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 18:00:00,59.32,210.5,26325.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 19:00:00,53.91,213.75,25740.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 20:00:00,50.13,218.5,24285.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 21:00:00,42.23,228.75,23219.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 22:00:00,37.04,242.0,22249.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-15 23:00:00,33.23,257.75,20874.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DE,2017-12-16 00:00:00,35.07,110.25,19644.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 01:00:00,33.08,124.25,18900.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 02:00:00,32.96,138.75,18570.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 03:00:00,31.96,154.0,18543.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 04:00:00,32.0,177.5,18595.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 05:00:00,31.76,200.5,18548.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 06:00:00,31.58,224.0,18836.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 07:00:00,31.39,248.25,20112.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 08:00:00,34.01,275.75,21623.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 09:00:00,41.56,305.0,22493.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 10:00:00,44.34,335.5,22849.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 11:00:00,44.03,370.5,22934.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 12:00:00,41.69,407.5,22852.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 13:00:00,38.1,435.0,22316.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 14:00:00,36.48,448.25,21725.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 15:00:00,40.0,450.75,21624.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 16:00:00,46.17,458.0,22219.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 17:00:00,48.93,479.0,23260.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 18:00:00,46.9,503.5,23221.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 19:00:00,42.0,519.75,22789.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 20:00:00,39.0,526.5,21502.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 21:00:00,33.62,527.5,20658.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 22:00:00,33.01,523.75,20246.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-16 23:00:00,29.02,519.25,19217.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,2017-12-17 00:00:00,28.9,492.5,18255.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 01:00:00,28.2,488.25,17520.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 02:00:00,28.2,482.5,17264.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 03:00:00,27.94,470.0,17199.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 04:00:00,28.21,457.25,17210.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 05:00:00,28.38,436.5,16982.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 06:00:00,28.58,417.5,16718.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 07:00:00,29.4,397.25,17511.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 08:00:00,31.38,377.25,18829.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 09:00:00,34.78,362.25,19842.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 10:00:00,38.12,352.25,20515.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 11:00:00,43.64,344.75,21162.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 12:00:00,41.57,331.75,21418.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 13:00:00,40.02,313.0,20828.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 14:00:00,39.08,292.0,20315.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 15:00:00,41.5,275.75,20184.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 16:00:00,45.74,277.25,20818.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 17:00:00,46.96,300.0,22022.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 18:00:00,45.91,331.25,22290.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 19:00:00,42.91,362.75,22100.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 20:00:00,36.42,400.0,21313.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 21:00:00,32.92,442.5,20723.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 22:00:00,30.66,493.25,20555.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-17 23:00:00,28.59,555.0,19406.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,2017-12-18 00:00:00,30.43,430.0,18181.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 01:00:00,29.9,452.25,17608.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 02:00:00,28.15,472.5,17499.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 03:00:00,27.39,486.0,17739.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 04:00:00,28.71,465.75,18300.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 05:00:00,33.73,401.25,19493.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 06:00:00,46.2,337.75,22357.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 07:00:00,63.95,286.5,24749.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 08:00:00,64.42,249.75,25995.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 09:00:00,64.08,217.25,26081.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 10:00:00,64.28,186.5,26231.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 11:00:00,69.65,158.0,26509.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 12:00:00,68.23,136.25,26591.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 13:00:00,69.97,122.5,26362.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 14:00:00,69.49,112.5,25878.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,2017-12-18 15:00:00,71.32,108.25,25681.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
