unique_id,ds,y,sell_price,event_type_Cultural,event_type_National,event_type_Religious,event_type_Sporting
FOODS_1_002,2011-11-11,0,8.88,0,1,0,0
FOODS_1_002,2011-11-12,0,8.88,0,0,0,0
FOODS_1_002,2011-11-13,0,8.88,0,0,0,0
FOODS_1_002,2011-11-14,1,8.88,0,0,0,0
FOODS_1_002,2011-11-15,1,8.88,0,0,0,0
FOODS_1_002,2011-11-16,1,8.88,0,0,0,0
FOODS_1_002,2011-11-17,1,8.88,0,0,0,0
FOODS_1_002,2011-11-18,4,8.88,0,0,0,0
FOODS_1_002,2011-11-19,0,8.88,0,0,0,0
FOODS_1_002,2011-11-20,2,8.88,0,0,0,0
FOODS_1_002,2011-11-21,1,8.88,0,0,0,0
FOODS_1_002,2011-11-22,2,8.88,0,0,0,0
FOODS_1_002,2011-11-23,1,8.88,0,0,0,0
FOODS_1_002,2011-11-24,0,8.88,0,1,0,0
FOODS_1_002,2011-11-25,1,8.88,0,0,0,0
FOODS_1_002,2011-11-26,0,8.88,0,0,0,0
FOODS_1_002,2011-11-27,1,8.88,0,0,0,0
FOODS_1_002,2011-11-28,1,8.88,0,0,0,0
FOODS_1_002,2011-11-29,0,8.88,0,0,0,0
FOODS_1_002,2011-11-30,0,8.88,0,0,0,0
FOODS_1_002,2011-12-01,0,8.88,0,0,0,0
FOODS_1_002,2011-12-02,2,8.88,0,0,0,0
FOODS_1_002,2011-12-03,2,8.88,0,0,0,0
FOODS_1_002,2011-12-04,1,8.88,0,0,0,0
FOODS_1_002,2011-12-05,2,8.88,0,0,0,0
FOODS_1_002,2011-12-06,3,8.88,0,0,0,0
FOODS_1_002,2011-12-07,0,8.88,0,0,0,0
FOODS_1_002,2011-12-08,2,8.88,0,0,0,0
FOODS_1_002,2011-12-09,0,8.88,0,0,0,0
FOODS_1_002,2011-12-10,0,8.88,0,0,0,0
FOODS_1_002,2011-12-11,0,8.88,0,0,0,0
FOODS_1_002,2011-12-12,0,8.88,0,0,0,0
FOODS_1_002,2011-12-13,2,8.88,0,0,0,0
FOODS_1_002,2011-12-14,1,8.88,0,0,0,0
FOODS_1_002,2011-12-15,1,8.88,0,0,0,0
FOODS_1_002,2011-12-16,0,8.88,0,0,0,0
FOODS_1_002,2011-12-17,0,8.88,0,0,0,0
FOODS_1_002,2011-12-18,2,8.88,0,0,0,0
FOODS_1_002,2011-12-19,4,8.88,0,0,0,0
FOODS_1_002,2011-12-20,1,8.88,0,0,0,0
FOODS_1_002,2011-12-21,0,8.88,0,0,0,0
FOODS_1_002,2011-12-22,0,8.88,0,0,0,0
FOODS_1_002,2011-12-23,1,8.88,0,0,0,0
FOODS_1_002,2011-12-24,2,8.88,0,0,0,0
FOODS_1_002,2011-12-25,0,8.88,0,1,0,0
FOODS_1_002,2011-12-26,0,8.88,0,0,0,0
FOODS_1_002,2011-12-27,1,8.88,0,0,0,0
FOODS_1_002,2011-12-28,0,8.88,0,0,1,0
FOODS_1_002,2011-12-29,1,8.88,0,0,0,0
FOODS_1_002,2011-12-30,0,8.88,0,0,0,0
FOODS_1_002,2011-12-31,1,8.88,0,0,0,0
FOODS_1_002,2012-01-01,0,8.88,0,1,0,0
FOODS_1_002,2012-01-02,2,8.88,0,0,0,0
FOODS_1_002,2012-01-03,0,8.88,0,0,0,0
FOODS_1_002,2012-01-04,2,8.88,0,0,0,0
FOODS_1_002,2012-01-05,0,8.88,0,0,0,0
FOODS_1_002,2012-01-06,0,8.88,0,0,0,0
FOODS_1_002,2012-01-07,0,8.88,0,0,1,0
FOODS_1_002,2012-01-08,4,8.88,0,0,0,0
FOODS_1_002,2012-01-09,2,8.88,0,0,0,0
FOODS_1_002,2012-01-10,0,8.88,0,0,0,0
FOODS_1_002,2012-01-11,2,8.88,0,0,0,0
FOODS_1_002,2012-01-12,1,8.88,0,0,0,0
FOODS_1_002,2012-01-13,0,8.88,0,0,0,0
FOODS_1_002,2012-01-14,1,8.88,0,0,0,0
FOODS_1_002,2012-01-15,0,8.88,0,0,0,0
FOODS_1_002,2012-01-16,0,8.88,0,1,0,0
FOODS_1_002,2012-01-17,1,8.88,0,0,0,0
FOODS_1_002,2012-01-18,1,8.88,0,0,0,0
FOODS_1_002,2012-01-19,1,8.88,0,0,0,0
FOODS_1_002,2012-01-20,0,8.88,0,0,0,0
FOODS_1_002,2012-01-21,0,8.88,0,0,0,0
FOODS_1_002,2012-01-22,0,8.88,0,0,0,0
FOODS_1_002,2012-01-23,2,8.88,0,0,0,0
FOODS_1_002,2012-01-24,0,8.88,0,0,0,0
FOODS_1_002,2012-01-25,1,8.88,0,0,0,0
FOODS_1_002,2012-01-26,3,8.88,0,0,0,0
FOODS_1_002,2012-01-27,0,8.88,0,0,0,0
FOODS_1_002,2012-01-28,0,8.88,0,0,0,0
FOODS_1_002,2012-01-29,0,8.88,0,0,0,0
FOODS_1_002,2012-01-30,0,8.88,0,0,0,0
FOODS_1_002,2012-01-31,2,8.88,0,0,0,0
FOODS_1_002,2012-02-01,0,8.88,0,0,0,0
FOODS_1_002,2012-02-02,0,8.88,0,0,0,0
FOODS_1_002,2012-02-03,1,8.88,0,0,0,0
FOODS_1_002,2012-02-04,1,8.88,0,0,0,0
FOODS_1_002,2012-02-05,2,8.88,0,0,0,1
FOODS_1_002,2012-02-06,1,8.88,0,0,0,0
FOODS_1_002,2012-02-07,0,8.88,0,0,0,0
FOODS_1_002,2012-02-08,0,8.88,0,0,0,0
FOODS_1_002,2012-02-09,0,8.88,0,0,0,0
FOODS_1_002,2012-02-10,0,8.88,0,0,0,0
FOODS_1_002,2012-02-11,0,8.88,0,0,0,0
FOODS_1_002,2012-02-12,1,8.88,0,0,0,0
FOODS_1_002,2012-02-13,1,8.88,0,0,0,0
FOODS_1_002,2012-02-14,2,8.88,1,0,0,0
FOODS_1_002,2012-02-15,0,8.88,0,0,0,0
FOODS_1_002,2012-02-16,1,8.88,0,0,0,0
FOODS_1_002,2012-02-17,1,8.88,0,0,0,0
FOODS_1_002,2012-02-18,0,8.88,0,0,0,0
FOODS_1_002,2012-02-19,0,8.88,0,0,0,0
FOODS_1_002,2012-02-20,2,8.88,0,1,0,0
FOODS_1_002,2012-02-21,0,8.88,0,0,0,0
FOODS_1_002,2012-02-22,1,8.88,0,0,1,0
FOODS_1_002,2012-02-23,0,8.88,0,0,0,0
FOODS_1_002,2012-02-24,0,8.88,0,0,0,0
FOODS_1_002,2012-02-25,2,8.88,0,0,0,0
FOODS_1_002,2012-02-26,2,8.88,0,0,0,0
FOODS_1_002,2012-02-27,1,8.88,0,0,0,0
FOODS_1_002,2012-02-28,1,8.88,0,0,0,0
FOODS_1_002,2012-02-29,2,8.88,0,0,1,0
FOODS_1_002,2012-03-01,2,8.88,0,0,0,0
FOODS_1_002,2012-03-02,1,8.88,0,0,0,0
FOODS_1_002,2012-03-03,1,8.88,0,0,0,0
FOODS_1_002,2012-03-04,0,8.88,0,0,0,0
FOODS_1_002,2012-03-05,1,8.88,0,0,0,0
FOODS_1_002,2012-03-06,0,8.88,0,0,0,0
FOODS_1_002,2012-03-07,0,8.88,0,0,0,0
FOODS_1_002,2012-03-08,2,8.88,0,0,1,0
FOODS_1_002,2012-03-09,0,8.88,0,0,0,0
FOODS_1_002,2012-03-10,0,8.88,0,0,0,0
FOODS_1_002,2012-03-11,0,8.88,0,0,0,0
FOODS_1_002,2012-03-12,1,8.88,0,0,0,0
FOODS_1_002,2012-03-13,2,8.88,0,0,0,0
FOODS_1_002,2012-03-14,2,8.88,0,0,0,0
FOODS_1_002,2012-03-15,1,8.88,0,0,0,0
FOODS_1_002,2012-03-16,0,8.88,0,0,0,0
FOODS_1_002,2012-03-17,0,8.88,1,0,0,0
FOODS_1_002,2012-03-18,3,8.88,0,0,0,0
FOODS_1_002,2012-03-19,0,8.88,0,0,0,0
FOODS_1_002,2012-03-20,1,8.88,0,0,0,0
FOODS_1_002,2012-03-21,2,8.88,0,0,0,0
FOODS_1_002,2012-03-22,0,8.88,0,0,0,0
FOODS_1_002,2012-03-23,0,8.88,0,0,0,0
FOODS_1_002,2012-03-24,0,8.88,0,0,0,0
FOODS_1_002,2012-03-25,2,8.88,0,0,0,0
FOODS_1_002,2012-03-26,1,8.88,0,0,0,0
FOODS_1_002,2012-03-27,1,8.88,0,0,0,0
FOODS_1_002,2012-03-28,1,8.88,0,0,0,0
FOODS_1_002,2012-03-29,2,8.88,0,0,0,0
FOODS_1_002,2012-03-30,4,8.88,0,0,0,0
FOODS_1_002,2012-03-31,0,8.88,0,0,0,0
FOODS_1_002,2012-04-01,2,8.88,0,0,0,0
FOODS_1_002,2012-04-02,2,8.88,0,0,0,0
FOODS_1_002,2012-04-03,0,8.88,0,0,0,0
FOODS_1_002,2012-04-04,0,8.88,0,0,0,0
FOODS_1_002,2012-04-05,0,8.88,0,0,0,0
FOODS_1_002,2012-04-06,4,8.88,0,0,0,0
FOODS_1_002,2012-04-07,1,8.88,0,0,0,0
FOODS_1_002,2012-04-08,2,8.88,1,0,0,0
FOODS_1_002,2012-04-09,0,8.88,0,0,0,0
FOODS_1_002,2012-04-10,1,8.88,0,0,0,0
FOODS_1_002,2012-04-11,0,8.88,0,0,0,0
FOODS_1_002,2012-04-12,1,8.88,0,0,0,0
FOODS_1_002,2012-04-13,0,8.88,0,0,0,0
FOODS_1_002,2012-04-14,0,8.88,0,0,1,0
FOODS_1_002,2012-04-15,2,8.88,0,0,1,0
FOODS_1_002,2012-04-16,3,8.88,0,0,0,0
FOODS_1_002,2012-04-17,1,8.88,0,0,0,0
FOODS_1_002,2012-04-18,1,8.88,0,0,0,0
FOODS_1_002,2012-04-19,1,8.88,0,0,0,0
FOODS_1_002,2012-04-20,1,8.88,0,0,0,0
FOODS_1_002,2012-04-21,2,8.88,0,0,0,0
FOODS_1_002,2012-04-22,0,8.88,0,0,0,0
FOODS_1_002,2012-04-23,1,8.88,0,0,0,0
FOODS_1_002,2012-04-24,0,8.88,0,0,0,0
FOODS_1_002,2012-04-25,1,8.88,0,0,0,0
FOODS_1_002,2012-04-26,1,8.88,0,0,0,0
FOODS_1_002,2012-04-27,1,8.88,0,0,0,0
FOODS_1_002,2012-04-28,1,8.88,0,0,0,0
FOODS_1_002,2012-04-29,1,8.88,0,0,0,0
FOODS_1_002,2012-04-30,0,8.88,0,0,0,0
FOODS_1_002,2012-05-01,2,8.88,0,0,0,0
FOODS_1_002,2012-05-02,1,8.88,0,0,0,0
FOODS_1_002,2012-05-03,0,8.88,0,0,0,0
FOODS_1_002,2012-05-04,2,8.88,0,0,0,0
FOODS_1_002,2012-05-05,0,8.88,1,0,0,0
FOODS_1_002,2012-05-06,1,8.88,0,0,0,0
FOODS_1_002,2012-05-07,1,8.88,0,0,0,0
FOODS_1_002,2012-05-08,0,8.88,0,0,0,0
FOODS_1_002,2012-05-09,1,8.88,0,0,0,0
FOODS_1_002,2012-05-10,8,8.88,0,0,0,0
FOODS_1_002,2012-05-11,0,8.88,0,0,0,0
FOODS_1_002,2012-05-12,2,8.88,0,0,0,0
FOODS_1_002,2012-05-13,0,8.88,1,0,0,0
FOODS_1_002,2012-05-14,1,8.88,0,0,0,0
FOODS_1_002,2012-05-15,1,8.88,0,0,0,0
FOODS_1_002,2012-05-16,0,8.88,0,0,0,0
FOODS_1_002,2012-05-17,2,8.88,0,0,0,0
FOODS_1_002,2012-05-18,2,8.88,0,0,0,0
FOODS_1_002,2012-05-19,3,8.88,0,0,0,0
FOODS_1_002,2012-05-20,0,8.88,0,0,0,0
FOODS_1_002,2012-05-21,0,8.88,0,0,0,0
FOODS_1_002,2012-05-22,0,8.88,0,0,0,0
FOODS_1_002,2012-05-23,1,8.88,0,0,0,0
FOODS_1_002,2012-05-24,1,8.88,0,0,0,0
FOODS_1_002,2012-05-25,2,8.88,0,0,0,0
FOODS_1_002,2012-05-26,1,8.88,0,0,0,0
FOODS_1_002,2012-05-27,0,8.88,0,0,0,0
FOODS_1_002,2012-05-28,0,8.88,0,1,0,0
FOODS_1_002,2012-05-29,1,8.88,0,0,0,0
FOODS_1_002,2012-05-30,2,8.88,0,0,0,0
FOODS_1_002,2012-05-31,1,8.88,0,0,0,0
FOODS_1_002,2012-06-01,1,8.88,0,0,0,0
FOODS_1_002,2012-06-02,0,8.88,0,0,0,0
FOODS_1_002,2012-06-03,0,8.88,0,0,0,0
FOODS_1_002,2012-06-04,0,8.88,0,0,0,0
FOODS_1_002,2012-06-05,0,8.88,0,0,0,0
FOODS_1_002,2012-06-06,1,8.88,0,0,0,0
FOODS_1_002,2012-06-07,1,8.88,0,0,0,0
FOODS_1_002,2012-06-08,1,8.88,0,0,0,0
FOODS_1_002,2012-06-09,2,8.88,0,0,0,0
FOODS_1_002,2012-06-10,1,8.88,0,0,0,0
FOODS_1_002,2012-06-11,1,8.88,0,0,0,0
FOODS_1_002,2012-06-12,1,8.88,0,0,0,1
FOODS_1_002,2012-06-13,1,8.88,0,0,0,0
FOODS_1_002,2012-06-14,2,8.88,0,0,0,0
FOODS_1_002,2012-06-15,2,8.88,0,0,0,0
FOODS_1_002,2012-06-16,1,8.88,0,0,0,0
FOODS_1_002,2012-06-17,1,8.88,1,0,0,0
FOODS_1_002,2012-06-18,0,8.88,0,0,0,0
FOODS_1_002,2012-06-19,2,8.88,0,0,0,0
FOODS_1_002,2012-06-20,1,8.88,0,0,0,0
FOODS_1_002,2012-06-21,2,8.88,0,0,0,1
FOODS_1_002,2012-06-22,0,8.88,0,0,0,0
FOODS_1_002,2012-06-23,0,8.88,0,0,0,0
FOODS_1_002,2012-06-24,0,8.88,0,0,0,0
FOODS_1_002,2012-06-25,2,8.88,0,0,0,0
FOODS_1_002,2012-06-26,0,8.88,0,0,0,0
FOODS_1_002,2012-06-27,0,8.88,0,0,0,0
FOODS_1_002,2012-06-28,1,8.88,0,0,0,0
FOODS_1_002,2012-06-29,0,8.88,0,0,0,0
FOODS_1_002,2012-06-30,0,8.88,0,0,0,0
FOODS_1_002,2012-07-01,0,8.88,0,0,0,0
FOODS_1_002,2012-07-02,0,8.88,0,0,0,0
FOODS_1_002,2012-07-03,2,8.88,0,0,0,0
FOODS_1_002,2012-07-04,0,8.88,0,1,0,0
FOODS_1_002,2012-07-05,1,8.88,0,0,0,0
FOODS_1_002,2012-07-06,0,8.88,0,0,0,0
FOODS_1_002,2012-07-07,0,8.88,0,0,0,0
FOODS_1_002,2012-07-08,0,8.88,0,0,0,0
FOODS_1_002,2012-07-09,1,8.88,0,0,0,0
FOODS_1_002,2012-07-10,1,8.88,0,0,0,0
FOODS_1_002,2012-07-11,0,8.88,0,0,0,0
FOODS_1_002,2012-07-12,2,8.88,0,0,0,0
FOODS_1_002,2012-07-13,0,8.88,0,0,0,0
FOODS_1_002,2012-07-14,3,8.88,0,0,0,0
FOODS_1_002,2012-07-15,0,8.88,0,0,0,0
FOODS_1_002,2012-07-16,0,8.88,0,0,0,0
FOODS_1_002,2012-07-17,1,8.88,0,0,0,0
FOODS_1_002,2012-07-18,0,8.88,0,0,0,0
FOODS_1_002,2012-07-19,0,8.88,0,0,0,0
FOODS_1_002,2012-07-20,1,8.88,0,0,1,0
FOODS_1_002,2012-07-21,0,8.88,0,0,0,0
FOODS_1_002,2012-07-22,2,8.88,0,0,0,0
FOODS_1_002,2012-07-23,1,8.88,0,0,0,0
FOODS_1_002,2012-07-24,1,8.88,0,0,0,0
FOODS_1_002,2012-07-25,0,8.88,0,0,0,0
FOODS_1_002,2012-07-26,0,8.88,0,0,0,0
FOODS_1_002,2012-07-27,1,8.88,0,0,0,0
FOODS_1_002,2012-07-28,0,8.88,0,0,0,0
FOODS_1_002,2012-07-29,0,8.88,0,0,0,0
FOODS_1_002,2012-07-30,0,8.88,0,0,0,0
FOODS_1_002,2012-07-31,0,8.88,0,0,0,0
FOODS_1_002,2012-08-01,1,8.88,0,0,0,0
FOODS_1_002,2012-08-02,0,8.88,0,0,0,0
FOODS_1_002,2012-08-03,0,8.88,0,0,0,0
FOODS_1_002,2012-08-04,1,8.88,0,0,0,0
FOODS_1_002,2012-08-05,0,8.88,0,0,0,0
FOODS_1_002,2012-08-06,0,8.88,0,0,0,0
FOODS_1_002,2012-08-07,0,8.88,0,0,0,0
FOODS_1_002,2012-08-08,2,8.88,0,0,0,0
FOODS_1_002,2012-08-09,1,8.88,0,0,0,0
FOODS_1_002,2012-08-10,0,8.88,0,0,0,0
FOODS_1_002,2012-08-11,0,8.88,0,0,0,0
FOODS_1_002,2012-08-12,2,8.88,0,0,0,0
FOODS_1_002,2012-08-13,0,8.88,0,0,0,0
FOODS_1_002,2012-08-14,4,8.88,0,0,0,0
FOODS_1_002,2012-08-15,1,8.88,0,0,0,0
FOODS_1_002,2012-08-16,0,8.88,0,0,0,0
FOODS_1_002,2012-08-17,1,8.88,0,0,0,0
FOODS_1_002,2012-08-18,1,8.88,0,0,0,0
FOODS_1_002,2012-08-19,0,8.88,0,0,1,0
FOODS_1_002,2012-08-20,1,8.88,0,0,0,0
FOODS_1_002,2012-08-21,0,8.88,0,0,0,0
FOODS_1_002,2012-08-22,0,8.88,0,0,0,0
FOODS_1_002,2012-08-23,1,8.88,0,0,0,0
FOODS_1_002,2012-08-24,0,8.88,0,0,0,0
FOODS_1_002,2012-08-25,2,8.88,0,0,0,0
FOODS_1_002,2012-08-26,0,8.88,0,0,0,0
FOODS_1_002,2012-08-27,1,8.88,0,0,0,0
FOODS_1_002,2012-08-28,1,8.88,0,0,0,0
FOODS_1_002,2012-08-29,0,8.88,0,0,0,0
FOODS_1_002,2012-08-30,0,8.88,0,0,0,0
FOODS_1_002,2012-08-31,1,8.88,0,0,0,0
FOODS_1_002,2012-09-01,0,8.88,0,0,0,0
FOODS_1_002,2012-09-02,2,8.88,0,0,0,0
FOODS_1_002,2012-09-03,0,8.88,0,1,0,0
FOODS_1_002,2012-09-04,0,8.88,0,0,0,0
FOODS_1_002,2012-09-05,2,8.88,0,0,0,0
FOODS_1_002,2012-09-06,0,8.88,0,0,0,0
FOODS_1_002,2012-09-07,2,8.88,0,0,0,0
FOODS_1_002,2012-09-08,0,8.88,0,0,0,0
FOODS_1_002,2012-09-09,1,8.88,0,0,0,0
FOODS_1_002,2012-09-10,0,8.88,0,0,0,0
FOODS_1_002,2012-09-11,0,8.88,0,0,0,0
FOODS_1_002,2012-09-12,1,8.88,0,0,0,0
FOODS_1_002,2012-09-13,0,8.88,0,0,0,0
FOODS_1_002,2012-09-14,0,8.88,0,0,0,0
FOODS_1_002,2012-09-15,0,8.88,0,0,0,0
FOODS_1_002,2012-09-16,0,8.88,0,0,0,0
FOODS_1_002,2012-09-17,0,8.88,0,0,0,0
FOODS_1_002,2012-09-18,1,8.88,0,0,0,0
FOODS_1_002,2012-09-19,1,8.88,0,0,0,0
FOODS_1_002,2012-09-20,0,8.88,0,0,0,0
FOODS_1_002,2012-09-21,0,8.88,0,0,0,0
FOODS_1_002,2012-09-22,0,8.88,0,0,0,0
FOODS_1_002,2012-09-23,1,8.88,0,0,0,0
FOODS_1_002,2012-09-24,1,8.88,0,0,0,0
FOODS_1_002,2012-09-25,0,8.88,0,0,0,0
FOODS_1_002,2012-09-26,1,8.88,0,0,0,0
FOODS_1_002,2012-09-27,1,8.88,0,0,0,0
FOODS_1_002,2012-09-28,0,8.88,0,0,0,0
FOODS_1_002,2012-09-29,1,8.88,0,0,0,0
FOODS_1_002,2012-09-30,1,8.88,0,0,0,0
FOODS_1_002,2012-10-01,0,8.88,0,0,0,0
FOODS_1_002,2012-10-02,0,8.88,0,0,0,0
FOODS_1_002,2012-10-03,1,8.88,0,0,0,0
FOODS_1_002,2012-10-04,1,8.88,0,0,0,0
FOODS_1_002,2012-10-05,0,8.88,0,0,0,0
FOODS_1_002,2012-10-06,2,8.88,0,0,0,0
FOODS_1_002,2012-10-07,0,8.88,0,0,0,0
FOODS_1_002,2012-10-08,2,8.88,0,1,0,0
FOODS_1_002,2012-10-09,1,8.88,0,0,0,0
FOODS_1_002,2012-10-10,0,8.88,0,0,0,0
FOODS_1_002,2012-10-11,0,8.88,0,0,0,0
FOODS_1_002,2012-10-12,0,8.88,0,0,0,0
FOODS_1_002,2012-10-13,0,8.88,0,0,0,0
FOODS_1_002,2012-10-14,0,8.88,0,0,0,0
FOODS_1_002,2012-10-15,0,8.88,0,0,0,0
FOODS_1_002,2012-10-16,1,8.88,0,0,0,0
FOODS_1_002,2012-10-17,1,8.88,0,0,0,0
FOODS_1_002,2012-10-18,0,8.88,0,0,0,0
FOODS_1_002,2012-10-19,0,8.88,0,0,0,0
FOODS_1_002,2012-10-20,0,8.88,0,0,0,0
FOODS_1_002,2012-10-21,0,8.88,0,0,0,0
FOODS_1_002,2012-10-22,0,8.88,0,0,0,0
FOODS_1_002,2012-10-23,0,8.88,0,0,0,0
FOODS_1_002,2012-10-24,0,8.88,0,0,0,0
FOODS_1_002,2012-10-25,0,8.88,0,0,0,0
FOODS_1_002,2012-10-26,0,8.88,0,0,1,0
FOODS_1_002,2012-10-27,0,8.88,0,0,0,0
FOODS_1_002,2012-10-28,0,8.88,0,0,0,0
FOODS_1_002,2012-10-29,0,8.88,0,0,0,0
FOODS_1_002,2012-10-30,0,8.88,0,0,0,0
FOODS_1_002,2012-10-31,1,8.88,1,0,0,0
FOODS_1_002,2012-11-01,0,8.88,0,0,0,0
FOODS_1_002,2012-11-02,0,8.88,0,0,0,0
FOODS_1_002,2012-11-03,0,8.88,0,0,0,0
FOODS_1_002,2012-11-04,0,8.88,0,0,0,0
FOODS_1_002,2012-11-05,2,8.88,0,0,0,0
FOODS_1_002,2012-11-06,0,8.88,0,0,0,0
FOODS_1_002,2012-11-07,0,8.88,0,0,0,0
FOODS_1_002,2012-11-08,1,8.88,0,0,0,0
FOODS_1_002,2012-11-09,1,8.88,0,0,0,0
FOODS_1_002,2012-11-10,2,8.88,0,0,0,0
FOODS_1_002,2012-11-11,0,8.88,0,1,0,0
FOODS_1_002,2012-11-12,0,8.88,0,0,0,0
FOODS_1_002,2012-11-13,0,8.88,0,0,0,0
FOODS_1_002,2012-11-14,0,8.88,0,0,0,0
FOODS_1_002,2012-11-15,1,8.88,0,0,0,0
FOODS_1_002,2012-11-16,1,8.88,0,0,0,0
FOODS_1_002,2012-11-17,2,8.88,0,0,0,0
FOODS_1_002,2012-11-18,0,8.88,0,0,0,0
FOODS_1_002,2012-11-19,0,8.88,0,0,0,0
FOODS_1_002,2012-11-20,1,8.88,0,0,0,0
FOODS_1_002,2012-11-21,0,8.88,0,0,0,0
FOODS_1_002,2012-11-22,0,8.88,0,1,0,0
FOODS_1_002,2012-11-23,0,8.88,0,0,0,0
FOODS_1_002,2012-11-24,0,8.88,0,0,0,0
FOODS_1_002,2012-11-25,1,8.88,0,0,0,0
FOODS_1_002,2012-11-26,0,8.88,0,0,0,0
FOODS_1_002,2012-11-27,1,8.88,0,0,0,0
FOODS_1_002,2012-11-28,2,8.88,0,0,0,0
FOODS_1_002,2012-11-29,0,8.88,0,0,0,0
FOODS_1_002,2012-11-30,0,8.88,0,0,0,0
FOODS_1_002,2012-12-01,1,8.88,0,0,0,0
FOODS_1_002,2012-12-02,2,8.88,0,0,0,0
FOODS_1_002,2012-12-03,0,8.88,0,0,0,0
FOODS_1_002,2012-12-04,2,8.88,0,0,0,0
FOODS_1_002,2012-12-05,0,8.88,0,0,0,0
FOODS_1_002,2012-12-06,1,8.88,0,0,0,0
FOODS_1_002,2012-12-07,0,8.88,0,0,0,0
FOODS_1_002,2012-12-08,1,8.88,0,0,0,0
FOODS_1_002,2012-12-09,0,8.88,0,0,0,0
FOODS_1_002,2012-12-10,0,8.88,0,0,0,0
FOODS_1_002,2012-12-11,1,8.88,0,0,0,0
FOODS_1_002,2012-12-12,0,8.88,0,0,0,0
FOODS_1_002,2012-12-13,1,8.88,0,0,0,0
FOODS_1_002,2012-12-14,0,8.88,0,0,0,0
FOODS_1_002,2012-12-15,0,8.88,0,0,0,0
FOODS_1_002,2012-12-16,1,8.88,0,0,1,0
FOODS_1_002,2012-12-17,0,8.88,0,0,0,0
FOODS_1_002,2012-12-18,0,8.88,0,0,0,0
FOODS_1_002,2012-12-19,2,8.88,0,0,0,0
FOODS_1_002,2012-12-20,1,8.88,0,0,0,0
FOODS_1_002,2012-12-21,1,8.88,0,0,0,0
FOODS_1_002,2012-12-22,0,8.88,0,0,0,0
FOODS_1_002,2012-12-23,1,8.88,0,0,0,0
FOODS_1_002,2012-12-24,2,8.88,0,0,0,0
FOODS_1_002,2012-12-25,0,8.88,0,1,0,0
FOODS_1_002,2012-12-26,2,8.88,0,0,0,0
FOODS_1_002,2012-12-27,0,8.88,0,0,0,0
FOODS_1_002,2012-12-28,0,8.88,0,0,0,0
FOODS_1_002,2012-12-29,0,8.88,0,0,0,0
FOODS_1_002,2012-12-30,0,8.88,0,0,0,0
FOODS_1_002,2012-12-31,0,8.88,0,0,0,0
FOODS_1_002,2013-01-01,0,8.88,0,1,0,0
FOODS_1_002,2013-01-02,0,8.88,0,0,0,0
FOODS_1_002,2013-01-03,0,8.88,0,0,0,0
FOODS_1_002,2013-01-04,0,8.88,0,0,0,0
FOODS_1_002,2013-01-05,0,8.88,0,0,0,0
FOODS_1_002,2013-01-06,0,8.88,0,0,0,0
FOODS_1_002,2013-01-07,2,8.88,0,0,1,0
FOODS_1_002,2013-01-08,0,8.88,0,0,0,0
FOODS_1_002,2013-01-09,1,8.88,0,0,0,0
FOODS_1_002,2013-01-10,1,8.88,0,0,0,0
FOODS_1_002,2013-01-11,0,8.88,0,0,0,0
FOODS_1_002,2013-01-12,2,8.88,0,0,0,0
FOODS_1_002,2013-01-13,0,8.88,0,0,0,0
FOODS_1_002,2013-01-14,1,8.88,0,0,0,0
FOODS_1_002,2013-01-15,0,8.88,0,0,0,0
FOODS_1_002,2013-01-16,0,8.88,0,0,0,0
FOODS_1_002,2013-01-17,1,8.88,0,0,0,0
FOODS_1_002,2013-01-18,2,8.88,0,0,0,0
FOODS_1_002,2013-01-19,0,8.88,0,0,0,0
FOODS_1_002,2013-01-20,2,8.88,0,0,0,0
FOODS_1_002,2013-01-21,0,8.88,0,1,0,0
FOODS_1_002,2013-01-22,0,8.88,0,0,0,0
FOODS_1_002,2013-01-23,1,8.88,0,0,0,0
FOODS_1_002,2013-01-24,0,8.88,0,0,0,0
FOODS_1_002,2013-01-25,1,8.88,0,0,0,0
FOODS_1_002,2013-01-26,1,8.88,0,0,0,0
FOODS_1_002,2013-01-27,1,8.88,0,0,0,0
FOODS_1_002,2013-01-28,0,8.88,0,0,0,0
FOODS_1_002,2013-01-29,0,8.88,0,0,0,0
FOODS_1_002,2013-01-30,0,8.88,0,0,0,0
FOODS_1_002,2013-01-31,2,8.88,0,0,0,0
FOODS_1_002,2013-02-01,0,8.88,0,0,0,0
FOODS_1_002,2013-02-02,0,8.88,0,0,0,0
FOODS_1_002,2013-02-03,1,8.88,0,0,0,1
FOODS_1_002,2013-02-04,0,8.88,0,0,0,0
FOODS_1_002,2013-02-05,0,8.88,0,0,0,0
FOODS_1_002,2013-02-06,1,8.88,0,0,0,0
FOODS_1_002,2013-02-07,0,8.88,0,0,0,0
FOODS_1_002,2013-02-08,1,8.88,0,0,0,0
FOODS_1_002,2013-02-09,0,8.88,0,0,0,0
FOODS_1_002,2013-02-10,0,8.88,0,0,0,0
FOODS_1_002,2013-02-11,1,8.88,0,0,0,0
FOODS_1_002,2013-02-12,1,8.88,0,0,0,0
FOODS_1_002,2013-02-13,0,8.88,0,0,1,0
FOODS_1_002,2013-02-14,0,8.88,1,0,0,0
FOODS_1_002,2013-02-15,0,8.88,0,0,0,0
FOODS_1_002,2013-02-16,0,8.88,0,0,0,0
FOODS_1_002,2013-02-17,0,8.88,0,0,0,0
