Date,Close
2022-09-26,19222.671875
2022-09-27,19110.546875
2022-09-28,19426.720703125
2022-09-29,19573.05078125
2022-09-30,19431.7890625
2022-10-01,19312.095703125
2022-10-02,19044.107421875
2022-10-03,19623.580078125
2022-10-04,20336.84375
2022-10-05,20160.716796875
2022-10-06,19955.443359375
2022-10-07,19546.849609375
2022-10-08,19416.568359375
2022-10-09,19446.42578125
2022-10-10,19141.484375
2022-10-11,19051.41796875
2022-10-12,19157.4453125
2022-10-13,19382.904296875
2022-10-14,19185.65625
2022-10-15,19067.634765625
2022-10-16,19268.09375
2022-10-17,19550.7578125
2022-10-18,19334.416015625
2022-10-19,19139.53515625
2022-10-20,19053.740234375
2022-10-21,19172.46875
2022-10-22,19208.189453125
2022-10-23,19567.0078125
2022-10-24,19345.572265625
2022-10-25,20095.857421875
2022-10-26,20770.44140625
2022-10-27,20285.8359375
2022-10-28,20595.3515625
2022-10-29,20818.4765625
2022-10-30,20635.603515625
2022-10-31,20495.7734375
2022-11-01,20485.2734375
2022-11-02,20159.50390625
2022-11-03,20209.98828125
2022-11-04,21147.23046875
2022-11-05,21282.69140625
2022-11-06,20926.486328125
2022-11-07,20602.81640625
2022-11-08,18541.271484375
2022-11-09,15880.7802734375
2022-11-10,17586.771484375
2022-11-11,17034.29296875
2022-11-12,16799.185546875
2022-11-13,16353.365234375
2022-11-14,16618.19921875
2022-11-15,16884.61328125
2022-11-16,16669.439453125
2022-11-17,16687.517578125
2022-11-18,16697.77734375
2022-11-19,16711.546875
2022-11-20,16291.83203125
2022-11-21,15787.2841796875
2022-11-22,16189.76953125
2022-11-23,16610.70703125
2022-11-24,16604.46484375
2022-11-25,16521.841796875
2022-11-26,16464.28125
2022-11-27,16444.626953125
2022-11-28,16217.322265625
2022-11-29,16444.982421875
2022-11-30,17168.56640625
2022-12-01,16967.1328125
2022-12-02,17088.66015625
2022-12-03,16908.236328125
2022-12-04,17130.486328125
2022-12-05,16974.826171875
2022-12-06,17089.50390625
2022-12-07,16848.126953125
2022-12-08,17233.474609375
2022-12-09,17133.15234375
2022-12-10,17128.724609375
2022-12-11,17104.193359375
2022-12-12,17206.4375
2022-12-13,17781.318359375
2022-12-14,17815.650390625
2022-12-15,17364.865234375
2022-12-16,16647.484375
2022-12-17,16795.091796875
2022-12-18,16757.9765625
2022-12-19,16439.6796875
2022-12-20,16906.3046875
2022-12-21,16817.53515625
2022-12-22,16830.341796875
2022-12-23,16796.953125
2022-12-24,16847.755859375
2022-12-25,16841.986328125
2022-12-26,16919.8046875
2022-12-27,16717.173828125
2022-12-28,16552.572265625
2022-12-29,16642.341796875
2022-12-30,16602.5859375
2022-12-31,16547.49609375
2023-01-01,16625.080078125
2023-01-02,16688.470703125
2023-01-03,16679.857421875
2023-01-04,16863.23828125
2023-01-05,16836.736328125
2023-01-06,16951.96875
2023-01-07,16955.078125
2023-01-08,17091.14453125
2023-01-09,17196.5546875
2023-01-10,17446.29296875
2023-01-11,17934.896484375
2023-01-12,18869.587890625
2023-01-13,19909.57421875
2023-01-14,20976.298828125
2023-01-15,20880.798828125
2023-01-16,21169.6328125
2023-01-17,21161.51953125
2023-01-18,20688.78125
2023-01-19,21086.79296875
2023-01-20,22676.552734375
2023-01-21,22777.625
2023-01-22,22720.416015625
2023-01-23,22934.431640625
2023-01-24,22636.46875
2023-01-25,23117.859375
2023-01-26,23032.77734375
2023-01-27,23078.728515625
2023-01-28,23031.08984375
2023-01-29,23774.56640625
2023-01-30,22840.138671875
2023-01-31,23139.283203125
2023-02-01,23723.76953125
2023-02-02,23471.87109375
2023-02-03,23449.322265625
2023-02-04,23331.84765625
2023-02-05,22955.666015625
2023-02-06,22760.109375
2023-02-07,23264.291015625
2023-02-08,22939.3984375
2023-02-09,21819.0390625
2023-02-10,21651.18359375
2023-02-11,21870.875
2023-02-12,21788.203125
2023-02-13,21808.1015625
2023-02-14,22220.8046875
2023-02-15,24307.841796875
2023-02-16,23623.474609375
2023-02-17,24565.6015625
2023-02-18,24641.27734375
2023-02-19,24327.642578125
2023-02-20,24829.1484375
2023-02-21,24436.353515625
2023-02-22,24188.84375
2023-02-23,23947.4921875
2023-02-24,23198.126953125
2023-02-25,23175.375
2023-02-26,23561.212890625
2023-02-27,23522.87109375
2023-02-28,23147.353515625
2023-03-01,23646.55078125
2023-03-02,23475.466796875
2023-03-03,22362.6796875
2023-03-04,22353.349609375
2023-03-05,22435.513671875
2023-03-06,22429.7578125
2023-03-07,22219.76953125
2023-03-08,21718.080078125
2023-03-09,20363.021484375
2023-03-10,20187.244140625
2023-03-11,20632.41015625
2023-03-12,22163.94921875
2023-03-13,24197.533203125
2023-03-14,24746.07421875
2023-03-15,24375.9609375
2023-03-16,25052.7890625
2023-03-17,27423.9296875
2023-03-18,26965.87890625
2023-03-19,28038.67578125
2023-03-20,27767.236328125
2023-03-21,28175.81640625
2023-03-22,27307.4375
2023-03-23,28333.97265625
2023-03-24,27493.28515625
2023-03-25,27494.70703125
2023-03-26,27994.330078125
2023-03-27,27139.888671875
2023-03-28,27268.130859375
2023-03-29,28348.44140625
2023-03-30,28033.5625
2023-03-31,28478.484375
2023-04-01,28411.03515625
2023-04-02,28199.30859375
2023-04-03,27790.220703125
2023-04-04,28168.08984375
2023-04-05,28177.984375
2023-04-06,28044.140625
2023-04-07,27925.859375
2023-04-08,27947.794921875
2023-04-09,28333.05078125
2023-04-10,29652.98046875
2023-04-11,30235.05859375
2023-04-12,30139.052734375
2023-04-13,30399.06640625
2023-04-14,30485.69921875
2023-04-15,30318.49609375
2023-04-16,30315.35546875
2023-04-17,29445.044921875
2023-04-18,30397.552734375
2023-04-19,28822.6796875
2023-04-20,28245.98828125
2023-04-21,27276.91015625
2023-04-22,27817.5
2023-04-23,27591.384765625
2023-04-24,27525.33984375
2023-04-25,28307.59765625
2023-04-26,28422.701171875
2023-04-27,29473.787109375
2023-04-28,29340.26171875
2023-04-29,29248.48828125
2023-04-30,29268.806640625
2023-05-01,28091.568359375
2023-05-02,28680.537109375
2023-05-03,29006.30859375
2023-05-04,28847.7109375
2023-05-05,29534.384765625
2023-05-06,28904.623046875
2023-05-07,28454.978515625
2023-05-08,27694.2734375
2023-05-09,27658.775390625
2023-05-10,27621.755859375
2023-05-11,27000.7890625
2023-05-12,26804.990234375
2023-05-13,26784.078125
2023-05-14,26930.638671875
2023-05-15,27192.693359375
2023-05-16,27036.650390625
2023-05-17,27398.802734375
2023-05-18,26832.208984375
2023-05-19,26890.12890625
2023-05-20,27129.5859375
2023-05-21,26753.826171875
2023-05-22,26851.27734375
2023-05-23,27225.7265625
2023-05-24,26334.818359375
2023-05-25,26476.20703125
2023-05-26,26719.291015625
2023-05-27,26868.353515625
2023-05-28,28085.646484375
2023-05-29,27745.884765625
2023-05-30,27702.349609375
2023-05-31,27219.658203125
2023-06-01,26819.97265625
2023-06-02,27249.58984375
2023-06-03,27075.12890625
2023-06-04,27119.06640625
2023-06-05,25760.09765625
2023-06-06,27238.783203125
2023-06-07,26345.998046875
2023-06-08,26508.216796875
2023-06-09,26480.375
2023-06-10,25851.240234375
2023-06-11,25940.16796875
2023-06-12,25902.5
2023-06-13,25918.728515625
2023-06-14,25124.67578125
2023-06-15,25576.39453125
2023-06-16,26327.462890625
2023-06-17,26510.67578125
2023-06-18,26336.212890625
2023-06-19,26851.029296875
2023-06-20,28327.48828125
2023-06-21,30027.296875
2023-06-22,29912.28125
2023-06-23,30695.46875
2023-06-24,30548.6953125
2023-06-25,30480.26171875
2023-06-26,30271.130859375
2023-06-27,30688.1640625
2023-06-28,30086.24609375
2023-06-29,30445.3515625
2023-06-30,30477.251953125
2023-07-01,30590.078125
2023-07-02,30620.76953125
2023-07-03,31156.439453125
2023-07-04,30777.58203125
2023-07-05,30514.166015625
2023-07-06,29909.337890625
2023-07-07,30342.265625
2023-07-08,30292.541015625
2023-07-09,30171.234375
2023-07-10,30414.470703125
2023-07-11,30620.951171875
2023-07-12,30391.646484375
2023-07-13,31476.048828125
2023-07-14,30334.068359375
2023-07-15,30295.806640625
2023-07-16,30249.1328125
2023-07-17,30145.888671875
2023-07-18,29856.5625
2023-07-19,29913.923828125
2023-07-20,29792.015625
2023-07-21,29908.744140625
2023-07-22,29771.802734375
2023-07-23,30084.5390625
2023-07-24,29176.916015625
2023-07-25,29227.390625
2023-07-26,29354.97265625
2023-07-27,29210.689453125
2023-07-28,29319.24609375
2023-07-29,29356.91796875
2023-07-30,29275.30859375
2023-07-31,29230.111328125
2023-08-01,29675.732421875
2023-08-02,29151.958984375
2023-08-03,29178.6796875
2023-08-04,29074.091796875
2023-08-05,29042.126953125
2023-08-06,29041.85546875
2023-08-07,29180.578125
2023-08-08,29765.4921875
2023-08-09,29561.494140625
2023-08-10,29429.591796875
2023-08-11,29397.71484375
2023-08-12,29415.96484375
2023-08-13,29282.9140625
2023-08-14,29408.443359375
2023-08-15,29170.34765625
2023-08-16,28701.779296875
2023-08-17,26664.55078125
2023-08-18,26049.556640625
2023-08-19,26096.205078125
2023-08-20,26189.583984375
2023-08-21,26124.140625
2023-08-22,26031.65625
2023-08-23,26431.640625
2023-08-24,26162.373046875
2023-08-25,26047.66796875
2023-08-26,26008.462890625
2023-08-27,26089.693359375
2023-08-28,26106.150390625
2023-08-29,27727.392578125
2023-08-30,27297.265625
2023-08-31,25931.47265625
2023-09-01,25800.724609375
2023-09-02,25868.798828125
2023-09-03,25969.56640625
2023-09-04,25812.416015625
2023-09-05,25779.982421875
2023-09-06,25753.236328125
2023-09-07,26240.1953125
2023-09-08,25905.654296875
2023-09-09,25895.677734375
2023-09-10,25832.2265625
2023-09-11,25162.654296875
2023-09-12,25833.34375
2023-09-13,26228.32421875
2023-09-14,26539.673828125
2023-09-15,26608.693359375
2023-09-16,26568.28125
2023-09-17,26534.1875
2023-09-18,26754.28125
2023-09-19,27211.1171875
2023-09-20,27132.0078125
2023-09-21,26567.6328125
2023-09-22,26579.568359375
2023-09-23,26579.390625
2023-09-24,26256.826171875
2023-09-25,26298.48046875
2023-09-26,26217.25
2023-09-27,26352.716796875
2023-09-28,27021.546875
2023-09-29,26911.720703125
2023-09-30,26967.916015625
2023-10-01,27983.75
2023-10-02,27530.78515625
2023-10-03,27429.978515625
2023-10-04,27799.39453125
2023-10-05,27415.912109375
2023-10-06,27946.59765625
2023-10-07,27968.83984375
2023-10-08,27935.08984375
2023-10-09,27583.677734375
2023-10-10,27391.01953125
2023-10-11,26873.3203125
2023-10-12,26756.798828125
2023-10-13,26862.375
2023-10-14,26861.70703125
2023-10-15,27159.65234375
2023-10-16,28519.466796875
2023-10-17,28415.748046875
2023-10-18,28328.341796875
2023-10-19,28719.806640625
2023-10-20,29682.94921875
2023-10-21,29918.412109375
2023-10-22,29993.896484375
2023-10-23,33086.234375
2023-10-24,33901.52734375
2023-10-25,34502.8203125
2023-10-26,34156.6484375
2023-10-27,33909.80078125
2023-10-28,34089.57421875
2023-10-29,34538.48046875
2023-10-30,34502.36328125
2023-10-31,34667.78125
2023-11-01,35437.25390625
2023-11-02,34938.2421875
2023-11-03,34732.32421875
2023-11-04,35082.1953125
2023-11-05,35049.35546875
2023-11-06,35037.37109375
2023-11-07,35443.5625
2023-11-08,35655.27734375
2023-11-09,36693.125
2023-11-10,37313.96875
2023-11-11,37138.05078125
2023-11-12,37054.51953125
2023-11-13,36502.35546875
2023-11-14,35537.640625
2023-11-15,37880.58203125
2023-11-16,36154.76953125
2023-11-17,36596.68359375
2023-11-18,36585.703125
2023-11-19,37386.546875
2023-11-20,37476.95703125
2023-11-21,35813.8125
2023-11-22,37432.33984375
2023-11-23,37289.62109375
2023-11-24,37720.28125
2023-11-25,37796.79296875
2023-11-26,37479.12109375
2023-11-27,37254.16796875
2023-11-28,37831.0859375
2023-11-29,37858.4921875
2023-11-30,37712.74609375
2023-12-01,38688.75
2023-12-02,39476.33203125
2023-12-03,39978.390625
2023-12-04,41980.09765625
2023-12-05,44080.6484375
2023-12-06,43746.4453125
2023-12-07,43292.6640625
2023-12-08,44166.6015625
2023-12-09,43725.984375
2023-12-10,43779.69921875
2023-12-11,41243.83203125
2023-12-12,41450.22265625
2023-12-13,42890.7421875
2023-12-14,43023.97265625
2023-12-15,41929.7578125
2023-12-16,42240.1171875
2023-12-17,41364.6640625
2023-12-18,42623.5390625
2023-12-19,42270.52734375
2023-12-20,43652.25
2023-12-21,43869.15234375
2023-12-22,43997.90234375
2023-12-23,43739.54296875
2023-12-24,43016.1171875
2023-12-25,43613.140625
2023-12-26,42520.40234375
2023-12-27,43442.85546875
2023-12-28,42627.85546875
2023-12-29,42099.40234375
2023-12-30,42156.90234375
2023-12-31,42265.1875
